ship_id,ship_type,capacity_ton,speed_knots,fuel_consumption_td,operating_cost_usd_d,origin_port,destination_port,distance_nm,travel_time_days,loading_time_days,unloading_time_days,total_time_days,fuel_cost_usd,port_cost_usd,total_cost_usd,revenue_usd,profit_usd,maintenance_due,utilization_rate,fuel_efficiency
SHIP_378,Granelheiro,35289.15,23.24,51.76,7344.75,Paranaguá,Santos,2344.88,100.88,1.72,2.34,104.95,3394070.74,20825.76,4185703.64,4740275.27,554571.63,False,0.7555848885675558,10714.42
SHIP_379,Container,27707.86,16.17,33.52,10277.08,Itajaí,Recife,2404.19,148.66,2.01,2.28,152.95,3239402.18,49406.98,4860650.0,6839917.25,1979267.25,False,0.7439166665543219,59038.65
SHIP_380,Gaseiro,24236.89,18.3,65.14,17758.62,Fortaleza,Santos,1003.82,54.85,2.87,2.38,60.09,2322143.34,42930.93,3432227.15,4539038.98,1106811.83,True,0.8111172579651336,16991.66
SHIP_381,Container,28562.02,17.54,57.68,12383.48,Itajaí,Fortaleza,987.52,56.31,2.3,2.56,61.18,2111197.68,41658.54,2910484.55,3902924.65,992440.11,True,0.6359949072551169,17207.16
SHIP_382,Granelheiro,10667.98,24.79,73.91,17703.31,Recife,Fortaleza,1310.82,52.87,2.35,2.19,57.42,2540040.91,34126.0,3590608.1,4929951.54,1339343.44,False,0.6004711948347973,18121.98
SHIP_383,Container,22014.53,16.43,21.47,11961.0,Recife,Itajaí,2857.65,173.89,1.65,2.32,177.86,2426784.04,36089.41,4590222.93,5510250.68,920027.75,False,0.6743168910004119,42850.0
SHIP_384,Graneleiro,10490.33,22.01,29.08,19953.64,Recife,Paranaguá,958.63,43.55,2.19,1.82,47.56,822986.76,15055.46,1786993.13,1985595.19,198602.06,True,0.6285595520016934,6830.62
SHIP_385,Petroleiro,16636.62,15.28,70.51,11395.98,Recife,Salvador,1870.36,122.42,1.35,1.59,125.36,5610593.2,36552.98,7075733.7,10515397.08,3439663.38,False,0.8820926153036542,48782.61
SHIP_386,Petroleiro,31640.76,16.66,21.97,10441.3,Manaus,Rio de Janeiro,1866.74,112.06,2.68,1.25,115.99,1600559.36,42008.25,2853660.08,4124119.87,1270459.79,False,0.6501485105459244,57814.57
SHIP_387,Granelheiro,37162.35,17.93,62.04,15467.49,Itajaí,Rio Grande,2750.66,153.38,2.58,2.35,158.32,6184998.34,37185.33,8670964.94,12818893.21,4147928.27,False,0.6887724444299134,66861.49
SHIP_388,Petroleiro,39035.04,15.82,93.94,9887.35,Itajaí,Rio de Janeiro,819.44,51.81,1.88,1.08,54.78,3163573.06,37385.05,3742568.27,5468199.89,1725631.63,False,0.7948024499757537,18368.93
SHIP_389,Container,20422.89,16.35,27.55,17472.77,Santos,Itajaí,2795.99,171.05,2.3,1.21,174.56,3063524.37,26081.09,6139645.61,8543781.52,2404135.91,False,0.641376517801881,87253.34
SHIP_390,Container,5001.38,22.12,48.53,8817.22,Manaus,Belém,532.24,24.06,2.08,2.7,28.84,758929.6,48305.27,1061550.46,1407932.23,346381.77,False,0.79358918987043,7137.82
SHIP_391,Granelheiro,41551.62,18.84,73.3,19832.53,Rio Grande,Paranaguá,1064.32,56.49,1.78,1.96,60.23,2691578.26,15520.62,3901635.11,4418271.85,516636.75,False,0.945567655502841,7048.11
SHIP_392,Container,24984.66,20.32,89.89,19933.53,Itajaí,Rio Grande,1956.79,96.3,2.62,1.65,100.58,5626901.33,22229.76,7654114.4,9652461.98,1998347.58,False,0.9008447389212779,22231.16
SHIP_393,Petroleiro,31653.56,21.95,49.17,16077.59,Rio de Janeiro,Belém,2166.54,98.72,1.24,2.15,102.1,3155346.65,20269.74,4817194.76,6848308.41,2031113.65,False,0.85558721633535,41304.92
SHIP_394,Petroleiro,32862.77,16.87,22.06,9268.12,Paranaguá,Rio de Janeiro,1607.58,95.31,2.23,2.7,100.25,1366391.54,17849.83,2313342.31,2660852.4,347510.09,False,0.7832472528354495,15756.4
SHIP_395,Graneleiro,17701.81,17.98,42.23,16572.68,Paranaguá,Rio Grande,2129.75,118.45,2.66,2.95,124.06,3251105.02,28966.57,5336111.1,6012076.59,675965.49,False,0.823220949645957,16007.67
SHIP_396,Graneleiro,41903.04,15.42,59.85,15339.66,Itajaí,Paranaguá,1130.78,73.35,1.62,2.23,77.19,2853597.1,45917.41,4083657.29,5815004.53,1731347.23,False,0.6474909112272977,28927.92
SHIP_397,Graneleiro,45213.59,15.75,92.62,19948.48,Rio Grande,Fortaleza,2251.08,142.96,2.54,1.67,147.17,8606422.35,47663.07,11589983.76,15204732.64,3614748.88,False,0.7105206029373236,39028.23
SHIP_398,Graneleiro,7559.66,22.67,76.17,9970.28,Santos,Manaus,2189.16,96.59,1.79,2.51,100.89,4781953.09,28167.35,5816030.16,7356765.71,1540735.55,False,0.7926651219860291,20227.96
SHIP_399,Granelheiro,40550.67,18.18,66.38,10184.37,Rio Grande,Itajaí,2539.42,139.68,1.93,1.15,142.77,6026791.58,16642.1,7497462.01,8430460.18,932998.17,False,0.9492122861535701,14055.73
SHIP_400,Container,25328.28,18.55,52.06,6727.19,Santos,Rio Grande,2708.18,146.02,1.83,1.77,149.62,4940657.42,36387.61,5983562.98,7639893.2,1656330.22,False,0.7593840974182127,31818.03
SHIP_401,Gaseiro,23673.22,22.3,30.83,7964.59,Fortaleza,Salvador,951.3,42.65,1.52,2.05,46.23,854632.78,14448.35,1237244.49,1790624.0,553379.52,False,0.6443884078926465,17950.3
SHIP_402,Container,22628.41,16.63,78.75,8132.46,Recife,Belém,646.41,38.88,2.1,2.19,43.17,1990061.06,44876.52,2386043.97,3175329.76,789285.8,False,0.8810541585342122,10022.77
SHIP_403,Container,29312.55,15.79,65.27,18620.28,Recife,Santos,1490.78,94.4,1.59,1.29,97.28,4004688.67,16057.82,5832049.94,7424832.89,1592782.96,True,0.8150400026009633,24403.72
SHIP_404,Graneleiro,28564.85,18.19,57.59,12537.36,Itajaí,Santos,1001.93,55.08,1.63,2.58,59.29,2061858.6,46631.53,2851834.45,3547447.17,695612.72,False,0.6969742373996899,12078.03
SHIP_405,Graneleiro,47339.61,16.24,90.01,19564.1,Recife,Itajaí,942.88,58.05,2.44,1.08,61.57,3396152.02,26216.91,4626963.85,6045189.9,1418226.05,False,0.9484732417581829,15756.2
SHIP_406,Graneleiro,5472.21,23.95,31.93,16788.88,Itajaí,Paranaguá,2044.83,85.38,1.68,2.75,89.81,1772022.01,10516.29,3290317.22,3917702.61,627385.39,False,0.7230397910173942,19648.0
SHIP_407,Granelheiro,32466.99,15.24,29.32,6906.44,Manaus,Recife,973.21,63.85,1.92,2.5,68.28,1216797.91,46221.55,1734571.88,2487634.54,753062.67,False,0.8871706545680962,25687.14
SHIP_408,Petroleiro,42185.34,20.88,48.25,16996.75,Belém,Itajaí,1886.72,90.36,2.65,2.26,95.27,2833812.12,41376.22,4494550.32,6020113.95,1525563.63,False,0.686589911470421,31619.06
SHIP_409,Gaseiro,43983.16,16.65,53.21,5214.96,Fortaleza,Belém,1695.84,101.87,1.04,2.64,105.56,3523496.24,42994.15,4116961.97,5825900.02,1708938.05,False,0.7831904798227028,32116.86
SHIP_410,Gaseiro,15204.77,21.67,26.41,11627.51,Salvador,Paranaguá,908.42,41.93,1.37,1.4,44.7,719744.75,25468.28,1265000.2,1417382.23,152382.03,False,0.7790976064901453,5770.2
SHIP_411,Container,26748.24,18.83,87.13,7179.9,Rio Grande,Belém,1764.24,93.7,1.12,1.14,95.97,5306978.0,32954.63,6028989.68,7996896.34,1967906.66,True,0.7952557864810256,22585.42
SHIP_412,Container,48190.6,15.49,27.84,5660.99,Manaus,Belém,963.19,62.19,2.08,2.29,66.57,1125483.8,11823.41,1514144.91,2238494.21,724349.3,False,0.7038143687549826,26017.72
SHIP_413,Petroleiro,8473.44,16.7,30.16,6849.26,Rio de Janeiro,Recife,1796.4,107.58,1.49,1.72,110.78,2108616.59,49580.21,2916987.35,4007140.49,1090153.14,False,0.6164405468843489,36150.99
SHIP_414,Graneleiro,46762.33,15.91,42.87,15085.85,Rio de Janeiro,Manaus,924.68,58.11,1.11,1.66,60.89,1619463.36,40638.86,2578641.79,3263197.62,684555.83,False,0.608401765695711,15967.42
SHIP_415,Gaseiro,20091.72,16.77,27.87,19350.81,Rio Grande,Salvador,1998.4,119.16,2.46,1.63,123.25,2158934.91,25725.89,4569596.04,5459614.42,890018.38,False,0.6178412069578548,31930.13
SHIP_416,Granelheiro,32788.81,17.08,67.02,6685.47,Paranaguá,Belém,1329.97,77.88,2.56,1.87,82.31,3392330.19,35109.82,3977748.32,5405693.05,1427944.73,False,0.94738011705669,21307.6
SHIP_417,Graneleiro,15830.17,23.74,86.45,8369.86,Salvador,Manaus,1498.33,63.11,1.82,2.96,67.88,3546079.07,17235.68,4131476.25,5865304.74,1733828.49,False,0.8836638760254131,20055.89
SHIP_418,Graneleiro,17269.28,22.32,49.77,12828.26,Fortaleza,Belém,669.93,30.02,1.36,2.91,34.3,971181.07,45605.52,1456766.13,1982527.66,525761.53,False,0.7920059452691409,10563.91
SHIP_419,Petroleiro,23123.28,20.2,99.72,7028.26,Manaus,Salvador,2188.64,108.37,1.79,1.27,111.43,7024433.0,16349.47,7823923.0,11577131.18,3753208.18,False,0.7519182616283349,37636.67
SHIP_420,Container,10740.66,19.09,48.35,9542.45,Santos,Fortaleza,2327.2,121.9,2.4,2.18,126.48,3831066.03,47546.59,5085548.76,6305784.25,1220235.49,False,0.656510241922484,25237.46
SHIP_421,Granelheiro,26228.29,20.53,65.62,8151.61,Rio Grande,Paranaguá,2355.68,114.72,1.05,1.71,117.48,4893238.87,41208.51,5892073.23,7810279.91,1918206.68,True,0.7156963508072017,29230.73
SHIP_422,Gaseiro,38513.15,19.12,35.66,12697.63,Paranaguá,Rio de Janeiro,826.26,43.21,1.88,1.63,46.72,1001470.57,46478.38,1641195.89,1845313.86,204117.98,False,0.7797977493253566,5723.93
SHIP_423,Granelheiro,17968.3,15.06,59.7,9284.39,Rio Grande,Santos,2336.52,155.1,1.05,2.17,158.32,6018554.49,47658.97,7536091.92,8815446.82,1279354.9,False,0.6213156765848227,21430.04
SHIP_424,Petroleiro,6391.89,22.14,48.93,6880.63,Belém,Fortaleza,1134.03,51.21,2.28,1.55,55.05,1628811.04,29780.85,2037347.34,2340256.31,302908.98,False,0.9117304594116449,6190.44
SHIP_425,Gaseiro,31862.54,23.1,54.37,16247.9,Rio de Janeiro,Itajaí,2782.6,120.45,2.14,1.36,123.96,4257088.53,20751.9,6291872.31,7420998.07,1129125.76,False,0.7346564017776057,20765.96
SHIP_426,Petroleiro,24619.78,20.94,67.17,6010.65,Manaus,Fortaleza,2578.85,123.15,1.35,2.45,126.95,5377035.71,40906.84,6181008.36,8566629.2,2385620.84,False,0.699149541222402,35514.96
SHIP_427,Granelheiro,23014.08,23.12,21.11,14740.68,Paranaguá,Rio Grande,2172.19,93.96,2.6,2.87,99.42,1289186.69,10805.51,2765528.08,3212198.15,446670.07,False,0.8474553529954068,21160.2
SHIP_428,Gaseiro,34815.56,23.08,90.87,17241.19,Recife,Fortaleza,547.36,23.72,2.47,1.42,27.61,1401012.24,15317.12,1892314.68,2564834.83,672520.15,False,0.6808782985060736,7400.65
SHIP_429,Gaseiro,45382.36,17.56,37.65,7071.88,Recife,Manaus,2647.78,150.77,2.0,2.35,155.12,3689880.56,19562.66,4806420.15,6744446.47,1938026.32,False,0.779275147686968,51471.95
SHIP_430,Container,35621.58,24.32,69.63,17056.33,Rio Grande,Rio de Janeiro,709.31,29.17,1.77,1.75,32.69,1320187.96,45451.53,1923197.21,2231963.58,308766.37,False,0.9379736413433801,4434.41
SHIP_431,Petroleiro,22709.99,16.31,73.74,15939.65,Recife,Paranaguá,1937.65,118.82,1.41,2.01,122.24,5695004.54,22487.59,7666027.55,9743418.38,2077390.83,False,0.860825159941792,28173.09
SHIP_432,Petroleiro,15450.11,19.05,41.53,7979.47,Salvador,Rio de Janeiro,2458.47,129.03,2.82,1.74,133.59,3483383.59,40051.16,4589415.69,6695030.96,2105615.27,False,0.6501064752339175,50697.49
SHIP_433,Petroleiro,34597.23,21.42,22.05,16819.55,Rio Grande,Itajaí,2758.12,128.79,1.53,2.62,132.95,1845509.05,13296.24,4094953.57,5487185.13,1392231.57,False,0.9064210276385638,63152.4
SHIP_434,Container,18610.98,23.59,88.58,16469.76,Recife,Itajaí,866.74,36.75,2.38,2.89,42.02,2115713.83,37301.62,2845027.87,3506914.33,661886.46,False,0.8342749444842619,7472.32
SHIP_435,Container,15407.6,17.44,44.48,5955.27,Salvador,Manaus,942.82,54.07,1.01,1.89,56.98,1563518.8,13370.22,1916190.93,2631047.11,714856.18,False,0.930250950412312,16070.04
SHIP_436,Gaseiro,44206.32,17.89,82.66,17048.67,Santos,Manaus,2966.41,165.77,2.2,1.16,169.13,8906513.52,35873.49,11825871.72,15964831.02,4138959.3,True,0.6591004621796382,50073.77
SHIP_437,Gaseiro,7413.57,22.17,58.04,17736.47,Rio Grande,Recife,1458.49,65.77,1.34,2.67,69.78,2481268.47,31956.39,3750918.74,4409873.83,658955.09,False,0.8022397900290025,11353.84
SHIP_438,Graneleiro,18854.34,19.77,83.45,19718.62,Itajaí,Salvador,2831.22,143.19,2.87,1.8,147.87,7766712.84,28751.6,10711172.47,14805562.7,4094390.22,False,0.727043994141355,49066.91
SHIP_439,Graneleiro,44567.58,22.25,29.01,11116.67,Rio Grande,Rio de Janeiro,2715.95,122.04,1.09,2.92,126.06,2301119.11,37166.5,3739675.92,5058100.12,1318424.21,True,0.8433156131735229,45451.56
SHIP_440,Graneleiro,33333.28,23.63,30.58,19663.85,Rio de Janeiro,Rio Grande,1956.57,82.78,2.99,2.82,88.6,1645647.9,18860.69,3406673.0,3823870.54,417197.54,False,0.7250173168975657,13641.47
SHIP_441,Container,20484.12,20.21,55.25,18198.72,Paranaguá,Salvador,1763.8,87.29,2.02,1.28,90.59,3135106.27,49309.58,4832959.35,5799498.81,966539.46,False,0.75794331492559,17492.92
SHIP_442,Gaseiro,44112.87,20.3,57.44,11160.64,Itajaí,Rio Grande,2544.06,125.32,2.79,2.71,130.82,4678791.1,36941.86,6175721.05,7132616.29,956895.24,False,0.6898265225151335,16659.49
SHIP_443,Granelheiro,38845.14,20.13,45.67,13940.75,Manaus,Santos,2989.34,148.51,1.87,2.84,153.22,4408459.0,23800.67,6568299.22,7368929.46,800630.24,False,0.7465433001646895,17531.4
SHIP_444,Granelheiro,14883.57,15.0,93.2,17658.19,Recife,Fortaleza,2355.73,157.02,1.34,1.24,159.6,9512583.31,12704.19,12343557.67,17152751.85,4809194.18,False,0.6811444521001542,51600.73
SHIP_445,Container,36750.32,18.08,39.37,6095.05,Fortaleza,Rio de Janeiro,2360.07,130.56,2.42,1.47,134.45,3341340.25,39975.16,4200779.48,6163116.28,1962336.81,False,0.6814549221204431,49838.43
SHIP_446,Gaseiro,7422.37,16.9,23.12,10877.16,Itajaí,Recife,2506.0,148.3,1.68,1.89,151.87,2228255.61,37023.47,3917151.29,5106232.44,1189081.15,False,0.8706142254405653,51438.35
SHIP_447,Container,35221.45,15.32,62.8,5565.47,Santos,Fortaleza,2520.17,164.53,1.64,2.12,168.3,6715900.16,21177.81,7673734.97,10842987.96,3169252.99,False,0.9472474738175038,50467.95
SHIP_448,Container,43588.88,15.97,76.51,10183.69,Fortaleza,Manaus,517.46,32.39,1.81,1.47,35.67,1611011.55,42754.77,2017026.42,2490890.96,473864.54,False,0.6240270331517552,6193.52
SHIP_449,Graneleiro,49635.01,24.51,30.96,13063.77,Salvador,Paranaguá,962.3,39.26,1.86,1.12,42.23,790014.33,18956.98,1360711.26,1694506.14,333794.88,False,0.906566723749963,10780.91
SHIP_450,Petroleiro,45738.45,19.93,46.41,6602.01,Manaus,Itajaí,2883.51,144.68,1.12,1.6,147.4,4364868.98,21922.65,5359932.11,6582856.97,1222924.87,False,0.8955102024533338,26349.05
SHIP_451,Graneleiro,46211.34,22.18,42.69,9894.23,Rio de Janeiro,Manaus,551.9,24.88,2.52,1.09,28.49,690452.45,44586.09,1016930.78,1166891.71,149960.93,False,0.9344068670033236,3512.9
SHIP_452,Granelheiro,16113.25,23.6,33.5,17809.14,Rio de Janeiro,Itajaí,533.07,22.59,2.02,2.54,27.15,491993.72,47391.82,1022968.58,1497299.53,474330.95,False,0.9108669723814564,14157.1
SHIP_453,Container,13964.89,17.84,43.12,10655.81,Santos,Belém,1483.3,83.14,2.09,1.32,86.54,2330003.23,37649.87,3289860.02,3839354.21,549494.19,False,0.7761707957121539,12744.12
SHIP_454,Gaseiro,40839.83,22.39,71.64,7336.6,Rio de Janeiro,Belém,1867.61,83.4,1.17,1.75,86.32,3883537.19,26540.66,4543409.58,5070102.4,526692.83,False,0.6734641703551807,7351.66
SHIP_455,Granelheiro,16741.34,24.7,78.78,15493.95,Paranaguá,Manaus,2632.32,106.59,1.23,2.41,110.23,5457825.66,30147.54,7195896.32,10302078.77,3106182.45,False,0.9434401520869469,39430.23
SHIP_456,Container,22172.74,22.75,47.41,14415.03,Manaus,Rio Grande,980.04,43.07,1.29,2.88,47.24,1327321.65,46705.89,2055028.6,2990041.08,935012.48,False,0.8437964907504161,19722.97
SHIP_457,Granelheiro,46583.28,23.2,64.95,15071.09,Santos,Recife,2815.77,121.35,2.24,2.65,126.24,5123127.34,37552.42,7063260.7,9328974.93,2265714.23,False,0.6462940502844685,34884.46
SHIP_458,Container,13850.97,17.37,43.99,14641.93,Belém,Santos,2002.36,115.25,2.39,1.73,119.36,3295395.07,42959.91,5086047.86,6009852.49,923804.63,False,0.8803285525395006,20999.47
SHIP_459,Gaseiro,13107.14,16.1,90.69,10143.94,Paranaguá,Rio Grande,2209.68,137.26,1.05,2.38,140.69,8091608.51,22644.05,9541397.84,10708275.88,1166878.05,False,0.6842813356256106,12866.0
SHIP_460,Gaseiro,22406.33,15.81,31.77,9469.66,Rio de Janeiro,Fortaleza,724.4,45.83,2.82,1.01,49.66,946527.83,29354.41,1446192.08,1662107.09,215915.01,True,0.7199936376819077,6795.54
SHIP_461,Container,10016.95,20.7,66.53,15720.44,Belém,Fortaleza,1100.55,53.16,1.89,1.56,56.61,2298540.18,13238.15,3201686.4,4644512.06,1442825.67,False,0.6581802767180805,21688.43
SHIP_462,Granelheiro,46242.01,18.28,49.77,16397.35,Itajaí,Salvador,1347.06,73.7,2.9,2.48,79.08,2383965.31,33897.17,3714512.91,5394802.77,1680289.87,True,0.7099153324214513,33763.42
SHIP_463,Petroleiro,27463.95,17.17,89.81,6306.64,Manaus,Paranaguá,1718.46,100.11,2.38,1.52,104.02,5844054.54,34969.63,6535015.35,9356534.76,2821519.41,True,0.7230774553196668,31416.51
SHIP_464,Petroleiro,45929.68,20.69,80.97,17177.1,Rio Grande,Belém,1354.62,65.47,1.87,2.7,70.04,3446084.68,24530.21,4673665.98,6625267.62,1951601.65,True,0.7187271044371243,24101.59
SHIP_465,Gaseiro,29506.8,15.41,79.59,11689.33,Recife,Belém,550.06,35.69,1.13,1.77,38.59,1846446.63,33336.86,2330912.81,2996811.66,665898.85,True,0.8221604493864103,8367.03
SHIP_466,Petroleiro,13388.89,22.49,63.66,8060.97,Itajaí,Rio de Janeiro,1229.78,54.67,2.5,1.97,59.13,2262124.0,18641.26,2757446.76,4100070.95,1342624.2,False,0.9349971913889286,21091.98
SHIP_467,Container,24219.73,19.75,91.84,12875.74,Recife,Salvador,2268.2,114.84,1.5,1.89,118.24,6855197.17,14937.99,8392529.15,9923259.45,1530730.3,False,0.6188236874620823,16668.01
SHIP_468,Container,5993.86,18.58,46.69,10815.43,Salvador,Fortaleza,845.92,45.53,2.48,2.71,50.72,1381837.1,47548.59,1977941.66,2565281.39,587339.73,False,0.8694113179999805,12578.79
SHIP_469,Granelheiro,48893.47,20.74,47.33,14726.97,Itajaí,Santos,671.1,32.36,2.79,1.24,36.4,995709.8,23113.71,1554858.95,2217692.44,662833.5,False,0.714038604406807,14004.13
SHIP_470,Petroleiro,13628.13,20.55,66.71,8104.9,Manaus,Santos,2628.51,127.88,1.17,1.71,130.76,5545245.94,37215.38,6642242.45,8034776.27,1392533.81,True,0.6579249211322794,20873.33
SHIP_471,Granelheiro,36797.19,20.35,70.83,7947.3,Belém,Santos,1029.36,50.57,1.08,1.64,53.3,2328283.64,32389.79,2784276.81,4018195.81,1233919.0,False,0.8585602283655756,17421.87
SHIP_472,Petroleiro,18782.05,17.65,75.7,7893.06,Recife,Salvador,731.79,41.46,2.06,2.64,46.17,2039871.54,14055.19,2418324.31,3426176.75,1007852.45,False,0.7863648177593641,13314.58
SHIP_473,Granelheiro,30398.75,21.01,33.3,10696.06,Salvador,Rio de Janeiro,2042.99,97.26,2.94,2.46,102.65,2105176.74,46904.15,3250062.76,4565963.85,1315901.09,False,0.6643246327877654,39516.04
SHIP_474,Graneleiro,19777.35,19.87,21.98,8732.29,Recife,Rio de Janeiro,1519.72,76.48,1.56,1.27,79.31,1092660.11,39120.49,1824313.67,2600119.59,775805.92,True,0.8710468231122062,35294.08
SHIP_475,Petroleiro,22349.91,20.07,88.48,16249.31,Belém,Paranaguá,2512.79,125.22,1.27,1.14,127.63,7201717.48,45736.19,9321419.68,11699628.05,2378208.37,True,0.7147593979063904,26878.46
SHIP_476,Granelheiro,38170.96,15.37,57.98,10044.85,Salvador,Manaus,2801.34,182.29,1.02,2.11,185.42,6870304.49,39626.54,8772486.57,11351660.74,2579174.17,True,0.8354645951864234,44482.69
SHIP_477,Container,20177.01,16.8,42.51,11863.63,Santos,Salvador,1688.46,100.53,2.57,2.5,105.59,2777606.35,28272.71,4058608.43,5837362.32,1778753.9,False,0.6682353950245207,41845.11
SHIP_478,Graneleiro,27721.02,22.69,24.96,13652.12,Recife,Rio de Janeiro,798.03,35.17,1.07,1.11,37.35,570577.3,43366.56,1123893.63,1289318.4,165424.77,False,0.791631259420998,6628.73
SHIP_479,Container,47470.02,17.51,28.05,10898.92,Itajaí,Recife,2041.78,116.61,2.72,1.69,121.03,2125785.64,36151.47,3481010.87,4316730.13,835719.25,False,0.6373182666278092,29799.2
SHIP_480,Graneleiro,21505.92,15.99,81.33,19494.11,Rio Grande,Rio de Janeiro,2925.19,182.88,2.73,2.2,187.81,9667683.56,38034.63,13366978.4,16228612.17,2861633.76,False,0.8398110796472231,35186.47
SHIP_481,Gaseiro,18051.98,17.01,41.22,7546.39,Itajaí,Salvador,739.1,43.44,1.84,1.23,46.5,1163771.92,16876.5,1531585.94,2020054.45,488468.51,False,0.7912424759742462,11851.23
SHIP_482,Graneleiro,16238.49,18.43,88.16,13388.27,Rio de Janeiro,Salvador,1786.86,96.94,1.2,1.03,99.17,5555244.78,48547.41,6931511.93,8669896.77,1738384.84,False,0.8432214329235276,19717.66
SHIP_483,Petroleiro,5474.8,18.94,88.08,10187.88,Salvador,Manaus,588.04,31.05,2.49,2.6,36.14,1777364.02,16423.75,2162001.98,2842894.66,680892.68,False,0.9147371214012208,7730.73
SHIP_484,Graneleiro,33057.74,16.31,44.78,8026.92,Paranaguá,Fortaleza,2772.07,169.93,2.52,2.35,174.8,4945670.62,22038.65,6370853.65,7476947.94,1106094.29,False,0.730549942448402,24703.2
SHIP_485,Graneleiro,14406.67,21.96,95.54,19932.66,Santos,Belém,1625.69,74.04,1.51,1.89,77.43,4597588.68,43890.78,6184812.32,7312936.14,1128123.82,False,0.7196530190793529,11808.28
SHIP_486,Gaseiro,49361.16,23.39,84.69,9768.57,Itajaí,Salvador,521.94,22.32,1.76,1.6,25.69,1228538.16,11495.88,1490953.54,1941439.34,450485.8,False,0.9196303901977446,5319.51
SHIP_487,Container,22458.77,23.3,30.7,19030.92,Recife,Paranaguá,2378.56,102.1,2.88,2.35,107.34,2037178.27,24536.16,4104473.61,6055216.92,1950743.31,False,0.8199757595826713,63551.13
SHIP_488,Graneleiro,14682.0,21.27,93.89,19962.77,Fortaleza,Rio Grande,581.13,27.32,1.47,1.62,30.41,1667078.28,25965.04,2300056.38,2752944.06,452887.69,True,0.7065716485239106,4823.44
SHIP_489,Container,49232.61,21.43,77.41,19649.26,Rio Grande,Rio de Janeiro,1443.0,67.34,2.6,1.87,71.82,3388628.79,44781.35,4844531.03,5679064.56,834533.53,False,0.7899006644380844,10780.12
SHIP_490,Container,34411.4,17.74,67.44,12338.41,Belém,Itajaí,833.36,46.98,1.49,1.58,50.05,2059407.34,46972.38,2723857.4,3247259.28,523401.88,False,0.7660080327039506,7760.48
SHIP_491,Container,12560.9,18.55,52.0,5860.88,Paranaguá,Belém,1958.27,105.58,2.77,1.3,109.65,3568461.83,33912.32,4245023.63,5798259.44,1553235.82,False,0.627119040827335,29870.7
SHIP_492,Graneleiro,17704.12,20.85,40.51,19009.67,Manaus,Paranaguá,827.65,39.69,2.59,2.02,44.3,1045165.95,40013.23,1927313.54,2359583.24,432269.7,False,0.7756808917961446,10669.89
SHIP_493,Container,45946.86,22.17,66.57,16967.07,Santos,Fortaleza,2660.92,120.01,1.91,1.95,123.87,5192510.66,25442.04,7319715.89,10882093.2,3562377.31,False,0.8411923816735154,53516.78
SHIP_494,Gaseiro,43863.85,24.97,54.15,6667.26,Salvador,Itajaí,576.04,23.07,2.45,2.75,28.27,812022.73,18828.5,1019353.53,1185894.71,166541.18,False,0.6191136061247141,3075.63
SHIP_495,Graneleiro,48733.04,20.13,43.27,12041.1,Manaus,Rio de Janeiro,2644.64,131.4,1.61,1.39,134.4,3695798.44,15162.85,5329267.89,6497143.69,1167875.8,False,0.940641309060672,26990.34
SHIP_496,Gaseiro,14063.28,15.1,26.02,10637.79,Belém,Fortaleza,2551.36,169.02,1.01,1.91,171.94,2859010.49,23169.22,4711274.89,5281304.68,570029.79,True,0.6891620475678516,21903.91
